heart_rate,respiration_rate,skin_temp,activity_level,step_count,galvanic_skin_response,stress_level
87.16321534972903,11.476659873024882,35.43936497592522,0.30478066147592686,35,0.9361437264465107,2
84.36337180474096,19.313516666135996,33.612429617320416,0.07827698001675833,6,0.47168749493271167,2
68.24449490980916,13.677042232340666,34.45364381850749,0.0817813437802285,7,0.5878302279458021,0
85.693202966522,12.405194747973377,31.948828376439597,0.14014993509749973,11,0.6781834515394844,2
73.90257981938312,16.4032022747622,33.85431356633901,0.2603405359254106,27,0.5661320423425196,1
61.06764270864348,21.13542884041727,33.9661696970309,0.3134099134717261,29,0.5164809120436843,0
68.28499530508864,17.340506939861378,32.80892677711077,0.1925858777944001,18,0.18577173083936166,0
62.37925109574189,19.49048340850596,34.85323520509389,0.23963345673292535,15,0.5885234336701614,0
84.0213891048789,16.450025430477538,33.88823710087021,0.20577336304159335,18,0.4594134925442544,2
86.73613968100639,14.78819955803075,32.89852858771534,0.07961628469003222,4,0.28913861261889484,2
64.60708857933189,15.65834742722927,34.4532659723142,0.5269333639657388,57,0.6422812642127409,0
73.43572195618522,16.931366488734326,35.369683499940514,0.28507709561485906,31,0.46478106447775763,1
78.945962947968,17.981741324758126,32.44953985111714,0.18934003353372392,22,0.6907604346770948,2
63.33725553709727,13.146645915686184,34.33277023600393,0.18804437758497072,14,0.2894055460749526,0
84.37062865274476,14.211709231747392,34.446800618436455,0.48975144887113126,38,0.5918657611753686,2
64.95383658879307,19.110550722147973,32.29302180350268,0.6396634645942562,100,0.46139077601847156,0
61.0923089028169,21.076296618104372,33.51906874916952,0.2936188831528682,48,0.5198422458961709,0
66.53729979017558,21.25368439762851,32.55083270741534,0.1593838422257198,4,0.3082167767634131,1
71.27917323364059,23.54662859837191,34.69680012805352,0.20077602502771685,18,0.5182623125200568,1
66.40492466057155,20.108348693258492,35.01220082353582,0.0719742890272392,6,0.5341468186223794,1
87.05998701090772,9.711963011461986,33.9601925341505,0.3668580974646647,44,0.36597746845530915,2
75.01889080991191,19.543305733615856,35.30138702968603,0.19654270215795205,24,0.4466329203545785,1
60.722717150395475,13.245442109403982,32.67059513414711,0.06649167114847582,2,0.6310625165847358,0
78.43290410816275,17.79176492291683,34.77010435058121,0.2837532165599101,26,0.6267051854578819,2
60.65730060861067,12.918344840121954,31.548005504423035,0.37805008821591346,32,0.39197783623244614,0
90.30772493974574,16.951224038842152,33.5510376660882,0.26486944110965654,17,0.48638149030891775,2
62.97948609078853,17.62705476742597,33.92586471561412,0.1628044978669524,12,0.5643506480896485,0
70.5448902382339,18.087885429315957,34.55712378834504,0.25629042678900066,18,0.4489766550654697,1
76.9152720733303,11.935848547978388,33.122205866463865,0.22837480696757664,36,0.5411676319666436,1
67.21616861961566,17.95027142287805,33.510230772828564,0.28336588879940794,36,0.2833640022488416,0
65.14662512588833,17.3619740902555,34.232352017322846,0.09024635093961954,10,0.4385037615365815,0
77.52749763641128,13.463800415240758,32.15330735253173,0.14586023231634487,15,0.75292846734236,1
59.38881245195061,21.857875949535355,34.60541878366133,0.29192265253599065,38,0.5809013069930543,0
85.40253529169509,17.132281317636643,34.03094741412651,0.27717986756380963,37,0.34362568042670605,2
62.07418286582577,14.245573326485767,35.06996340936318,0.3895042525627187,15,0.3804626259763429,0
62.44617185907121,15.09482157165316,33.50671401156662,0.2799672262709253,31,0.4768264636178822,0
73.55187869227149,18.234906956853646,34.367903241450215,0.1950151982280966,22,0.6048564280889716,1
52.88330804700693,12.450443944121133,34.56754510486949,0.3520044104709798,43,0.6205220735971577,0
74.8211124517425,11.840785363260053,33.83355684550736,0.15945253173759263,20,0.6262929989437445,1
67.70365582282827,17.229957723869443,32.845399327506605,0.18592926538382676,22,0.4206643877680777,0
78.33205495933626,12.784496123898869,33.201177520692575,0.20091598730617669,17,0.4578740658244602,1
73.91537688324942,24.112912524770216,36.0,0.23921827402056287,17,0.6033991154485857,2
83.99155134438935,18.64495124395168,33.20931203921529,0.33125633485719447,36,0.6384216384523931,2
66.00010817824611,18.85700317972351,34.28502400255659,0.32025540320943485,37,0.33614931457868746,0
82.95922956551377,19.27797316195793,34.841912656671354,0.04244403908708024,4,0.5367839998268097,2
74.97660074986126,16.404016086698253,34.57901094392902,0.34687821415065834,28,0.697047806902546,1
69.81824701026812,13.286843725156366,33.9868285690561,0.37329487298207503,10,0.384417563016462,0
77.13852035349063,13.9885584053639,33.30848235895127,0.10581843613703311,11,0.48714648543061567,1
67.23773548905312,18.562924525586368,34.13324720071324,0.07261213202395175,4,0.4678796984192587,1
69.0774579767725,14.202341179610167,32.331032814108184,0.22213835322466144,23,0.3862950208511247,0
69.60532066482749,12.348565764107995,34.08353862537822,0.1899425085210009,25,0.4998381276726168,0
76.77797546412046,18.552921087726073,32.165460186094236,0.056287265266884746,4,0.3662188103862798,2
73.82721350742948,20.7783196853606,34.57313794488176,0.42597969687634246,45,0.2874866240256974,1
53.68069898075355,12.418627035538965,33.449678849932226,0.37936640910425207,30,0.45173179782212614,0
89.35437281213161,17.87777818341917,32.917570194467515,0.44503692824346464,42,0.6970502720126046,2
92.26909615832835,16.585397648530414,31.7707434540076,0.14076061961985994,12,0.6815274283428666,2
68.5893949107953,18.284574960801237,33.32680514161475,0.12276444017480624,17,0.5410247968477327,1
83.34130824038886,16.621167446386064,33.84791993437783,0.3638464830572725,54,0.5343517139670081,2
80.55848897746893,17.61062437516232,31.459086993888175,0.06219135729741275,7,0.4514792383795207,2
70.72201599566095,16.923182571024224,33.466175459124806,0.1804350510793264,13,0.44914777533588673,1
72.94060569736007,19.568930323183988,34.00847473838197,0.07447937661751866,8,0.5044217999215386,1
85.69123987775947,17.425941813584405,32.864311948859985,0.10843642880130047,13,0.32303861651250804,2
58.909946091267415,14.905198128660356,33.923070231318725,0.3760047366381287,37,0.4577784724628748,0
83.16048361859971,9.896221548807885,33.98869405033832,0.29425106427443065,21,0.521337464735991,1
87.46827002916638,17.135197777691822,33.69839467181762,0.18783471917639152,13,0.5603982745750729,2
68.59941645958243,14.378762446507961,33.05194780422305,0.18775309556899925,14,0.48589083091317437,0
89.71642518510774,13.220888759214807,32.863416750361125,0.2682491210672288,24,0.5487837286794981,2
82.93352645899373,14.02028204028811,32.879317320752804,0.16882872357930717,14,0.31689327030450254,2
85.95872336095388,17.561324871196422,33.432053073854455,0.2793903115842378,36,0.4137739651110569,2
74.05675098806913,21.04293674315886,33.58324544026427,0.2332148558383791,22,0.6281885276714197,1
64.64705083427668,20.639277018904185,32.843671215968975,0.3434901121899939,32,0.2147151969075053,0
71.23555587422072,21.192337859240933,34.01061767697731,0.6235962093100892,62,0.4672583501775143,1
52.396599120576724,17.268215355079256,31.398754086044548,0.13898739520000547,15,0.48050676915344026,0
66.69572592044959,14.536084876194368,31.84529104120766,0.13544901521991748,18,0.38064519689938514,0
81.63789497103046,15.039296448676005,33.03362636067895,0.3913823949306588,27,0.34927397707154406,2
66.47073692900294,15.281613544770403,32.69338190109929,0.5470134910432602,38,0.6635739763162466,0
78.79388964141843,17.80462210371334,34.25230229067986,0.12728083305902285,13,0.4743357913803596,2
95.25336746809324,15.516586104825771,30.22249123067665,0.14961222993328005,19,0.6217778446203408,2
69.61555939017255,16.13989636710234,33.146823968945625,0.47983019660700604,32,0.709875862261506,0
78.3116561803974,16.693723657969723,33.47944811194317,0.2113586464704179,30,0.31182163810637853,1
59.56154427256769,16.026273240633333,34.72146751401564,0.36169071977493583,22,0.27033912956808104,0
84.38538899568074,10.583074274930363,33.71382752702284,0.4142144908368274,50,0.3799825768336329,1
84.34115659835014,17.60903115967696,34.005401855914826,0.30004056927749484,30,0.6592872162352,2
68.44526498084946,18.446320149725572,33.72449799260897,0.3566191231596316,22,0.4856925775584711,0
65.35260467902167,17.4230465877381,34.32511090476473,0.05667985867281164,5,0.3425703076964849,0
70.5978748147161,16.188385590959392,35.78447415171944,0.27557177586421866,25,0.6524685407225911,1
62.490966098268444,10.598898279528274,35.068332050581425,0.23156077915685996,15,0.49293663821335026,0
80.43782158486447,23.26008947090643,35.85699024536774,0.5086464664767376,50,0.5321188350581136,2
85.50946492959092,12.79041098059729,34.0682521880157,0.011917891884855617,1,0.53873424545513,2
76.1796453221813,14.63247799961058,33.371724941977,0.27274454706654916,34,0.5400119437819703,1
56.911506894660306,14.889853570764723,35.05367091053382,0.2671780876483335,21,0.6300565262567663,0
90.9406554514235,19.703652651384708,32.1775132185842,0.38916860728819824,24,0.48085955768639843,2
79.79259227233457,15.98376332626597,32.55785190950565,0.13257314880198562,17,0.531389388855484,2
77.31448735807126,15.689046535921353,34.113505624548196,0.33119247496999876,41,0.5137342647964254,1
58.88364639034225,15.15274173270371,32.166943868503495,0.6358485624990695,79,0.6947943385398454,0
73.86727664154247,15.185213115325501,34.72792203853364,0.5876259857741651,63,0.5732866770945207,1
75.43415904613768,17.29668181668434,33.20708908758275,0.27475346187061356,14,0.5367493071459771,1
76.04601167538623,16.495414483947073,34.83215008944241,0.24537196397090932,30,0.7781171263581492,1
80.7756858158216,16.095026158265064,31.438012924560375,0.5219550145381721,72,0.43456276470289845,1
66.56409237892244,20.46881292031676,35.25335257041154,0.33505580774125093,22,0.6480512138172713,1
70.14615254671453,15.605805241627106,33.61475413951421,0.14457273613506014,22,0.4361141862777146,1
67.4005660819443,21.665935175394473,33.201606749976506,0.03741995052802203,3,0.4282831276115351,1
72.7008235659593,13.371569521291077,34.55185046545258,0.21770027948829662,22,0.6292199096114126,1
56.747674014989286,13.427292127089965,31.964600580957487,0.23723858799259517,18,0.48449267700618365,0
84.5645574912847,23.435432199415597,32.20968852877815,0.4857325420452001,53,0.8695351052625844,2
79.70441994481527,16.02905661093891,34.2072146280364,0.21288292331231412,17,0.5147689360308885,2
82.55409483172339,19.00434100717075,33.64730332645406,0.15969026987246948,15,0.44312387274969867,2
73.3762854039496,12.48715224653074,33.76519209989215,0.3942850804895082,44,0.500476591453599,0
77.8339749046139,16.21207949029222,32.78391933547811,0.06621364372278553,6,0.5246286837212393,2
70.00272042298845,15.274481346577504,31.3663391610439,0.347458028550097,37,0.10964897156463888,0
90.70849708444781,15.763718071213832,33.4045253131932,0.18628104450739133,19,0.5657932010241388,2
62.4596971565417,19.025295400935832,31.504613922966087,0.6098796117850949,87,0.34717637012063074,0
61.30690738178227,15.961274389829123,32.56069986273221,0.23357613776537534,13,0.49299334630545716,0
73.64835740520131,16.421221445751506,34.08268640427074,0.32759333718273365,14,0.5244403542513517,1
76.64437978609814,18.46978281831603,33.01071199572808,0.0823696492116868,4,0.4853204471342937,2
98.46303178192697,16.502042785011415,33.89212998627398,0.10346400954790966,10,0.6210911490119299,2
85.4680799533498,23.19821154544477,35.21573654782081,0.3479702427780781,36,0.5589084187104487,2
80.3847415285274,18.563771053789637,32.7401013225263,0.09141397864432102,11,0.6543117674412523,2
66.18156128791213,15.715984669109337,34.60858660981175,0.18884826252444728,20,0.5144315099428504,0
65.20263676991816,19.16179382666518,32.21967988478158,0.024837172328338295,1,0.4310671879031548,0
65.10543644377478,19.164513894941607,33.30650244409335,0.2338806852100111,19,0.6482162585745475,0
82.74334877331717,15.577661838053613,32.49612034758789,0.26343774898612554,24,0.6154002238346058,2
84.30336722574184,16.091639010392527,33.35925718617635,0.10115605045731287,11,0.6556758660339735,2
83.76668060015626,19.478617541363526,32.42115813821056,0.3247805943025412,28,0.5544736741734586,2
65.49837530980146,15.795615854396667,34.06027552802924,0.3710525647178991,42,0.24450679842821327,0
60.628371228888106,12.809242258793697,32.72664072499465,0.7438658292888889,50,0.47900778612812267,0
75.7764489511713,15.920171202984633,33.64768134651977,0.19232778284449237,16,0.5556564501607706,1
79.64619269921118,14.387819433687628,33.662357263032064,0.2583229710565918,33,0.3664120742452106,1
77.02936410095973,19.713617711624075,33.582903307664,0.5412983681045415,35,0.7252695733424073,2
82.69786202149821,18.81146163868892,31.88657419586467,0.3675093317563136,44,0.5262846403794789,2
83.19541132024084,17.18008881323086,34.917602268262684,0.19200231317486252,17,0.4461286946716324,2
87.50837475828153,11.545132047507085,33.641487137958336,0.12305311454641156,13,0.5190513139168912,2
82.8153709339062,14.81184235142367,34.099395195196415,0.2988558058477259,37,0.40887093708892114,2
58.79550937550496,16.463296436536524,34.72274037910374,0.45745744259117566,55,0.4010406438446889,0
68.14850918153171,15.19967146525641,33.139694420644496,0.025437398232532688,2,0.49297453278624315,0
72.71770913254329,16.366115042252446,33.5842303398182,0.8062726640282978,80,0.35392315076600134,0
93.391836114787,11.359241535883388,33.220806772040405,0.1512006316015417,17,0.4292071768300175,2
68.00055592597208,23.507666035980243,34.17912315096048,0.6065662286499791,61,0.29693050642998503,1
71.84339888819392,19.721687395585032,33.01220499221187,0.16017050113570022,14,0.60119797562664,1
72.71211784460765,15.442551375512352,34.274409544201845,0.32940364529529786,38,0.5057854213673304,1
82.02155232228978,21.737535893087504,32.89340850381424,0.18812476196075564,27,0.5437135209837901,2
71.7840337060907,13.505569759159776,34.20673695118807,0.3587284081161659,33,0.31949829362389115,0
77.77102270539835,17.733524371241792,33.02882377486013,0.15784922894955136,9,0.42791963738744954,2
61.09505614530515,15.120289873913736,34.107343961088404,0.34132070947442594,20,0.11834501469859598,0
75.90803311294925,20.55584229222775,33.94049334236861,0.23236855282859992,28,0.33887595324093794,1
86.71028216012135,18.253964422184787,33.580513625223226,0.5860855144642466,49,0.4943632653631211,2
80.66893967291932,20.486891128106002,33.71458502185998,0.34691768495629344,22,0.5230996855035109,2
72.68367621465056,16.80613659303428,34.731489105388846,0.03636829899115177,4,0.35874731623606276,1
83.58749904441795,9.76051778841516,33.067424082957515,0.2931174958128774,32,0.5022053665263813,1
83.4238600626962,15.906391144157347,33.39445309756841,0.148176489332198,13,0.6258220383973279,2
79.05598304483003,16.68489356283283,32.82047057245365,0.21213042759160056,19,0.6638810105624661,2
81.85619896975011,14.5529812046937,33.47842301690173,0.1191613034126461,14,0.4180715727429277,2
85.49533153913846,13.32261332378178,33.674589510577235,0.26943518628652013,28,0.5473394381835676,2
67.70048318699308,19.933371387187382,33.776980805993695,0.22384698330733716,25,0.385824710179443,1
68.90004170152983,19.260247714291843,34.68949573767727,0.12137389288558079,10,0.3010922345250171,1
81.48784070629577,13.08352923073659,33.754112883667,0.413279935228131,46,0.7197471875352303,2
92.09717438445028,11.631416983066899,31.093054230739455,0.6426207509123683,68,0.312535145800402,2
73.87757701725893,18.17485341906737,33.90112628015715,0.2461112693160543,31,0.22726681840867868,1
64.64241157083451,14.690573582365603,34.66255966400061,0.41033570119544616,51,0.35631796769056545,0
87.23356126250057,10.364661456465775,34.11452002732483,0.2797148391301809,18,0.4397008691673148,2
71.78302958176101,11.476398065029404,34.43600880532904,0.42186700352639944,58,0.43174264010612573,0
70.93764477229452,16.082643043581523,32.13713207832089,0.1976836571975993,15,0.32627454042325077,1
51.19210989504876,18.842493550088008,32.546392197982854,0.25108278820495306,27,0.5925967273519036,0
73.63585656082348,11.396019009904538,34.790405285040904,0.41170235116387455,41,0.12515253186089392,0
80.95800802937738,16.478027715350223,33.22934827755712,0.11910385258322906,11,0.49949380914913405,2
64.87310916481542,23.39284252677573,32.82874775005919,0.40602480168728966,43,0.7014268993966066,1
83.79869272419282,10.103472853277143,32.51071648429884,0.38346679211823764,45,0.5042276043417165,1
64.48845242785005,12.174681503177652,36.0,0.19894822528895978,17,0.43263448830029133,0
68.5938030027308,13.51700909999726,33.108010424368906,0.10067193376613955,6,0.45958360838222045,0
65.0626256163568,12.376690160012448,32.62149214307429,0.15030386746663923,18,0.4960628361976279,0
65.62509335849046,21.858009074199572,34.2138160998889,0.2970323411706424,27,0.6063514110805227,1
59.66022983422535,15.224332138679628,33.90381829982719,0.06040720096041006,2,0.30875692104318214,0
71.06644357288111,15.500404501812296,33.85737435638857,0.8828925749800396,128,0.3373727101786751,0
70.35478438411685,16.51897102528705,31.703499779879838,0.4430262247117702,22,0.3588841593174535,0
71.40380287056456,8.0,32.68727451222326,0.37762928097981074,19,0.3352884186660922,0
76.35095332733137,12.939297188477997,35.38816225289733,0.15183675548010173,16,0.6837946049426398,1
57.621771140660414,20.683656435274738,34.11829683582765,0.04839097346014892,5,0.526524415124911,0
79.20751609639197,19.437067907284217,30.96941830937461,0.2817642846858992,30,0.8143258847447978,2
80.17663181886093,15.04164249315534,32.408899944982025,0.2568016665488549,43,0.4733818978520728,2
72.7562411077315,12.943736276424323,33.75352736184677,0.24139804016767222,26,0.46619910518347735,1
80.12288948203685,14.502734338838165,33.57135128411032,0.318386070787196,37,0.3494733730681798,1
73.63227430941164,18.851434368116948,34.19647976769859,0.3106684831863525,33,0.3934076836435361,1
92.50452416111077,16.604259924568595,33.39341781667515,0.0611003092665703,5,0.6084553325133986,2
85.16175723564027,19.00713043902083,32.942161300095606,0.31504541990586,38,0.8577969459860961,2
82.59326950076482,13.093377711763392,32.55716186808516,0.31546033587889966,37,0.44606155593462526,2
60.85344685111054,15.80319827424932,32.98475856941715,0.20044988675111705,21,0.35737074535178953,0
74.59065476137286,20.446287533719747,34.77166958462363,0.3891581190815267,38,0.5549817978179996,1
81.54033937539091,13.33119334123898,34.41474123009862,0.6199002373214978,65,0.40318556120033816,1
84.08215395930655,11.27072250440537,33.87585773586178,0.10949246886381792,13,0.5904196542734126,2
74.05859057972013,19.60192270677706,31.594986513968966,0.12259597355221982,13,0.34397941705712354,1
94.70468593114539,16.515489031114623,33.601529234784316,0.17573994059566553,10,0.7208428048118154,2
79.3376698221019,16.925947018218128,33.174486690307425,0.1123964304135581,11,0.5487627820269372,2
68.63911502225307,12.408912716673928,33.01328946493513,0.5498730623581147,25,0.5489429232122326,0
68.28172458898852,13.349068704113748,33.261880351888294,0.5869525228940334,75,0.4257108412687073,0
80.20150762807828,15.404832601285465,33.67969595908033,0.29117954663997525,18,0.3911523783971739,2
83.05470893237029,12.773755373210829,32.583041912299706,0.19922436735949636,14,0.18252393903529857,2
80.64067298174969,19.586743762642364,33.29874877998289,0.08118849122986195,6,0.4238483729355599,2
73.2705634697122,21.089002830619723,34.99100791616606,0.3390186268929567,44,0.39268392065022556,1
85.9732816760564,18.256922799478946,33.148643679705565,0.4894504326351383,26,0.63032901388226,2
60.36541453276247,13.774726484152264,33.018009652264226,0.41978752318760926,48,0.5752238426792088,0
69.09319134825368,17.305713355947464,33.0640442804053,0.44305040764738524,44,0.3618550290682486,0
76.62654504311793,11.681977303865851,34.099353754808334,0.057509408143884284,2,0.21319722635294663,1
83.54723343977254,18.072917328144086,32.67016682193458,0.2461477599409137,15,0.4849723691039331,2
79.6783991837443,17.06484501974227,34.02925690668774,0.2413347273421984,25,0.6760041213963233,2
64.50858763961118,15.015152262001896,33.19560307659807,0.10614863009011732,12,0.5748793500341549,0
86.11025193961086,17.76282730887849,33.272148370264034,0.393324491325593,60,0.45317495360062354,2
90.27185655499039,14.321582581765185,34.19055467385924,0.15864168346613888,15,0.5533360773935356,2
92.85774173437756,16.725548308586013,34.90417431489146,0.3945291851117158,47,0.4394449305951639,2
78.48086133687828,23.30704765358449,33.48816523451116,0.26994129573577713,18,0.6552858770247513,2
96.56446555598298,21.391347483293682,33.69685077047227,0.16520846463914238,19,0.7757348735916167,2
81.52590163595814,16.039073397950045,32.19013872868481,0.3780958636338001,59,0.5932954421316647,2
78.74632689744094,14.31934870401115,33.20055967007813,0.017244335878406163,1,0.33764735656710543,1
75.75314207022124,15.767610865900856,34.435706768971485,0.17571690269290316,18,0.2511409232917718,1
67.97575731419029,13.98377690658025,34.285947327114094,0.3530836987139018,35,0.5290939544396593,0
72.1941364502939,15.219710148389026,33.33279435153775,0.3786156954446034,32,0.5163468960807271,1
75.79842959933062,12.567820032027461,33.9720257007113,0.4712282478462772,40,0.5283783181786367,1
71.30514502912735,16.691377240940504,34.72604475234052,0.12608785417679738,16,0.10143439839361473,1
75.20339321715907,17.28041270821083,33.89210739910378,0.27232149108463827,19,0.4881324104290852,1
53.11082028012084,12.088026078908058,34.310003859826914,0.5376373406407071,59,0.450074034694128,0
85.08537991985604,16.566666045104554,33.242238069210366,0.08084965477939421,6,0.5449225036283055,2
57.83766680725294,16.108356094370805,34.50187601843567,0.06487410460828677,6,0.5828339768846235,0
76.95035941566938,16.550411552122068,33.90724251881242,0.18601282736256516,10,0.444530753106794,1
76.21105643812898,17.20169100984982,33.44243108041224,0.29328885996107285,30,0.24598804455816337,1
73.92099314771049,17.354254986568808,33.62449962004614,0.12345620913921651,14,0.39473107343671765,1
68.8548660376171,19.461238402006877,34.9004225008529,0.5859313451008533,58,0.6702785982675842,0
83.6248141487845,20.351557933576874,32.92278647044834,0.1907925577973647,22,0.4612849200027162,2
80.60043330957302,19.013286941594217,34.42837203843964,0.2958119607085839,20,0.5166273196994862,2
82.91839615807234,15.742451351721215,34.519276093054295,0.29727245501864596,18,0.6840101728249139,2
68.3642702346672,14.601098463504783,33.22221553009271,0.5886654884320687,77,0.6137935596522672,0
85.77240606898357,17.010746193119243,35.25588719307046,0.42321924236752045,54,0.6758371226395161,2
64.50097835610029,17.509656839592772,34.91261845899589,0.3216724661220004,31,0.637548606387603,0
77.69114922493304,15.567554322140968,32.712193146154966,0.3781893206356567,28,0.32422342074213417,1
63.5178951153725,21.144600412508026,32.96606593934789,0.49311740384915353,47,0.3753592231943081,0
82.41524983877895,15.78820140337699,33.4418564452593,0.45891820667798305,42,0.6064371432785207,2
65.54470181090781,18.247544858269155,33.219923683465645,0.25886832072214755,32,0.5144985402431922,0
85.698531217095,16.915563157815903,33.95923045342759,0.6232128382703016,61,0.5117428473650147,2
57.41714927697818,15.489467651398696,33.98384808217353,0.08521313342939352,7,0.5291816386729594,0
61.87258711909877,13.466290950746135,33.53865607835047,0.2357664336765349,23,0.6705146446029533,0
72.5782181515772,14.47865131122531,34.9521038663591,0.17061453606953933,16,0.20556865957751064,1
76.02256580474719,19.891439554156413,33.84645516650178,0.425915308103737,36,0.46916790511932704,1
88.56323917428875,11.004836239609089,35.152912155151334,0.16588953698494166,15,0.48702324033030064,2
76.32034811343293,16.679169970766285,33.38866412603806,0.516393743985901,26,0.663028851686428,1
81.15464756089244,16.522415651326874,34.49414691426217,0.06886219441748939,8,0.6269708919756651,2
64.5205425843863,10.19890504182928,36.0,0.15585052808310812,18,0.5129042640840308,0
71.35769137792995,13.074974789104242,32.854913100829435,0.19818001297788784,18,0.39082189565706693,0
65.9318280992699,18.396250222537738,33.95587195706003,0.5003476380017705,61,0.4915080796330894,0
72.75220465251574,16.546652767415114,34.049095892989236,0.33585520186413287,30,0.8952178584658157,1
75.629670958511,19.038037519458193,32.42568355053524,0.36457174321305347,49,0.6371158633441654,1
67.74298963376663,14.12748311386127,33.751890648729564,0.16833668162152812,15,0.6042064586825027,0
79.42776814921477,17.579134364018074,34.92882162382412,0.364048624734325,46,0.6311272420058047,2
81.4555425396185,15.378924846437425,32.73011647924022,0.5848849256180203,52,0.43122090034516225,1
55.14911223624004,12.382763030210423,33.449591547528144,0.023203450529117414,3,0.5796886539824353,0
61.77223078677018,11.17686036739503,34.15035440955536,0.24788334791486544,23,0.8301026055355596,0
66.4105836876079,17.89737577621881,33.3287550830961,0.5634162202502593,65,0.6020603308945061,0
68.74178073261176,12.150340679871025,32.3861363317208,0.15346486135485304,13,0.3437760515394719,0
74.42407112163926,13.847410793274857,33.314995561383235,0.20525855492048242,21,0.561170640912891,1
75.74976705694368,16.42196018070769,32.59223789183431,0.4129498419985454,28,0.593732199056872,1
